Year;Sample
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1985
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1984
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1983
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1982
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1981
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1980
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
;1979
